id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6729,15750776.0,Zetticci,605.0,France,Male,34.0,3.0,152628.88,1.0,1.0,1.0,172096.08,0.0
6730,15589257.0,Hsieh,588.0,France,Female,42.0,6.0,0.0,1.0,1.0,0.0,162960.05,1.0
6731,15682421.0,Maclean,646.0,France,Female,26.0,9.0,0.0,2.0,1.0,1.0,64421.02,0.0
6732,15726310.0,Chukwufumnanya,705.0,France,Male,33.0,2.0,0.0,2.0,1.0,1.0,94780.8,0.0
6733,15656829.0,Hsueh,811.0,France,Female,42.0,1.0,0.0,2.0,1.0,1.0,75664.56,0.0
6734,15736656.0,Fanucci,844.0,France,Male,36.0,1.0,121276.32,1.0,1.0,1.0,79723.78,0.0
6735,15777076.0,Okeke,627.0,Spain,Female,47.0,7.0,0.0,1.0,1.0,0.0,154971.63,1.0
6736,15610002.0,Hsia,672.0,France,Female,41.0,0.0,153855.52,1.0,1.0,1.0,187905.12,0.0
6737,15774931.0,Ngozichukwuka,633.0,Spain,Male,28.0,2.0,0.0,2.0,0.0,1.0,74846.67,0.0
6738,15617348.0,Chin,628.0,France,Female,35.0,6.0,0.0,1.0,0.0,1.0,81299.17,0.0
6739,15750776.0,T'an,685.0,France,Male,33.0,9.0,0.0,2.0,1.0,1.0,116471.14,0.0
6740,15772896.0,Ngozichukwuka,602.0,France,Female,46.0,7.0,0.0,2.0,1.0,0.0,100816.29,0.0
6741,15747168.0,Lucchese,546.0,Germany,Male,42.0,9.0,121342.24,1.0,1.0,0.0,93551.36,1.0
6742,15648721.0,Zikoranachidimma,726.0,Spain,Male,38.0,7.0,0.0,2.0,1.0,1.0,74850.93,0.0
6743,15741875.0,Chizoba,586.0,Germany,Male,38.0,8.0,81480.27,2.0,1.0,0.0,156439.56,0.0
6744,15583736.0,Aksyonov,705.0,France,Female,31.0,8.0,0.0,2.0,1.0,0.0,169505.83,0.0
6745,15707968.0,Gadsdon,711.0,France,Male,34.0,5.0,0.0,1.0,1.0,0.0,6078.46,0.0
6746,15781702.0,T'ien,678.0,Spain,Male,36.0,6.0,141573.55,1.0,1.0,1.0,134901.56,0.0
6747,15795511.0,Yobachi,841.0,France,Male,42.0,1.0,0.0,2.0,0.0,1.0,171707.93,0.0
6748,15793311.0,Chiabuotu,769.0,Spain,Female,43.0,6.0,0.0,2.0,1.0,1.0,136839.31,0.0
6749,15642824.0,Ch'ien,705.0,Spain,Female,39.0,2.0,0.0,2.0,1.0,1.0,93783.0,0.0
6750,15611338.0,Onwuamaeze,613.0,France,Male,26.0,5.0,164701.68,2.0,1.0,1.0,141501.45,0.0
6751,15667554.0,Dyer,713.0,Spain,Male,41.0,3.0,0.0,1.0,1.0,1.0,71433.88,0.0
6752,15612012.0,Genovesi,613.0,France,Male,36.0,1.0,0.0,2.0,0.0,0.0,105898.79,0.0
6753,15715208.0,Tien,469.0,Germany,Male,56.0,4.0,116932.59,1.0,1.0,0.0,189688.81,1.0
6754,15651581.0,Lai,554.0,France,Male,45.0,9.0,0.0,3.0,1.0,0.0,164081.42,1.0
6755,15659736.0,Mazzanti,714.0,France,Female,25.0,5.0,0.0,2.0,1.0,1.0,151871.84,0.0
6756,15789548.0,Iadanza,569.0,Spain,Male,38.0,7.0,0.0,2.0,1.0,1.0,167553.06,0.0
6757,15598884.0,Nkemdilim,675.0,Spain,Male,34.0,6.0,141136.79,1.0,1.0,0.0,146636.44,0.0
6758,15722409.0,Nnachetam,769.0,Spain,Male,38.0,5.0,0.0,2.0,1.0,0.0,126469.09,0.0
6759,15807593.0,Chidiebere,577.0,Germany,Male,37.0,7.0,151739.65,2.0,1.0,1.0,161428.25,0.0
6760,15618225.0,Rizzo,709.0,Spain,Female,40.0,10.0,0.0,2.0,1.0,1.0,28407.4,0.0
6761,15792360.0,Macleod,738.0,France,Male,31.0,2.0,163764.84,2.0,1.0,1.0,172576.43,0.0
6762,15788483.0,Hsueh,589.0,Spain,Female,57.0,5.0,0.0,2.0,1.0,1.0,159800.16,0.0
6763,15644788.0,Calabrese,658.0,France,Female,30.0,4.0,0.0,2.0,1.0,0.0,180862.26,0.0
6764,15756926.0,Chin,632.0,France,Female,49.0,10.0,0.0,2.0,0.0,1.0,149613.81,1.0
6765,15806901.0,Ijendu,753.0,France,Male,31.0,5.0,0.0,2.0,0.0,0.0,151481.86,0.0
6766,15605072.0,Hsia,775.0,France,Male,24.0,9.0,0.0,2.0,0.0,1.0,73977.23,0.0
6767,15773869.0,Ch'en,683.0,France,Female,44.0,2.0,0.0,1.0,1.0,0.0,85421.47,1.0
6768,15794048.0,Hargraves,588.0,Spain,Female,33.0,9.0,0.0,1.0,1.0,0.0,71154.1,1.0
6769,15810593.0,Dickson,656.0,France,Female,25.0,2.0,0.0,2.0,1.0,0.0,93844.89,0.0
6770,15726167.0,Chidozie,559.0,Spain,Female,46.0,5.0,0.0,2.0,0.0,0.0,84475.13,0.0
6771,15781629.0,Maclean,683.0,France,Female,41.0,4.0,0.0,2.0,0.0,1.0,161574.19,0.0
6772,15572626.0,Ch'in,585.0,France,Female,33.0,8.0,0.0,1.0,0.0,0.0,158043.11,0.0
6773,15645496.0,Udegbulam,684.0,Spain,Female,35.0,8.0,0.0,2.0,1.0,1.0,104469.08,0.0
6774,15753591.0,Trevisani,687.0,Germany,Male,33.0,2.0,121532.17,2.0,1.0,0.0,177738.98,0.0
6775,15624072.0,Onwuatuegwu,648.0,France,Male,29.0,7.0,0.0,1.0,0.0,1.0,177719.88,0.0
6776,15593694.0,Ch'in,686.0,France,Male,40.0,4.0,0.0,2.0,1.0,1.0,49656.24,0.0
6777,15703394.0,Ibeabuchi,679.0,Spain,Male,36.0,7.0,0.0,2.0,1.0,0.0,125440.11,0.0
6778,15743076.0,Ch'ien,629.0,Spain,Female,53.0,8.0,127117.8,1.0,1.0,1.0,163524.7,1.0
6779,15743456.0,Iweobiegbunam,738.0,France,Male,36.0,1.0,0.0,2.0,1.0,1.0,182867.84,0.0
6780,15589428.0,Mazzanti,594.0,Spain,Male,34.0,6.0,0.0,1.0,0.0,0.0,143360.56,0.0
6781,15633648.0,Li Fonti,704.0,Spain,Female,36.0,8.0,131082.79,1.0,0.0,1.0,168658.3,0.0
6782,15738148.0,Trevisani,581.0,Spain,Male,26.0,9.0,0.0,2.0,0.0,1.0,125939.22,0.0
6783,15686538.0,Ch'ang,634.0,France,Male,30.0,1.0,0.0,2.0,1.0,0.0,65801.44,0.0
6784,15686964.0,Chiang,573.0,Spain,Female,29.0,9.0,0.0,3.0,1.0,0.0,71830.1,0.0
6785,15591416.0,Tsao,588.0,Germany,Male,26.0,1.0,182705.05,1.0,1.0,0.0,25165.36,0.0
6786,15783517.0,Tien,599.0,France,Male,37.0,0.0,0.0,2.0,1.0,1.0,118313.38,0.0
6787,15641860.0,Tseng,667.0,France,Male,32.0,4.0,0.0,2.0,1.0,1.0,176883.42,0.0
6788,15767954.0,Ibezimako,641.0,Spain,Male,35.0,9.0,0.0,2.0,1.0,1.0,145558.42,0.0
6789,15768359.0,Ma,582.0,France,Male,25.0,7.0,0.0,1.0,0.0,0.0,120115.5,0.0
6790,15777904.0,Ts'ui,682.0,France,Male,58.0,3.0,0.0,2.0,1.0,1.0,136983.77,1.0
6791,15704763.0,Shih,611.0,France,Male,39.0,7.0,0.0,2.0,1.0,0.0,123866.43,0.0
6792,15591360.0,Ukaegbunam,708.0,France,Female,35.0,3.0,83492.07,1.0,0.0,0.0,187976.88,0.0
6793,15586029.0,Okechukwu,619.0,Spain,Male,48.0,6.0,0.0,2.0,1.0,1.0,122996.76,0.0
6794,15673820.0,Brient,600.0,France,Female,32.0,9.0,0.0,2.0,1.0,1.0,94767.13,0.0
6795,15715951.0,Chuang,597.0,Germany,Male,46.0,8.0,129748.54,1.0,1.0,0.0,79082.62,1.0
6796,15636407.0,Chukwueloka,639.0,France,Male,39.0,1.0,0.0,2.0,1.0,1.0,107830.57,0.0
6797,15698872.0,Chieloka,706.0,Spain,Male,49.0,1.0,0.0,1.0,0.0,0.0,72993.67,1.0
6798,15645029.0,Nwachinemelu,653.0,France,Female,45.0,2.0,0.0,3.0,1.0,0.0,80134.65,1.0
6799,15682834.0,Bergamaschi,796.0,Germany,Male,37.0,9.0,71283.09,2.0,0.0,0.0,149575.14,0.0
6800,15689031.0,Hsiao,748.0,France,Female,42.0,6.0,0.0,2.0,0.0,0.0,68831.72,0.0
6801,15618255.0,Pinto,553.0,France,Female,44.0,6.0,0.0,1.0,1.0,0.0,61513.87,1.0
6802,15662955.0,Chia,679.0,France,Female,47.0,5.0,0.0,1.0,1.0,0.0,103934.12,1.0
6803,15694566.0,Ewers,635.0,France,Female,47.0,2.0,0.0,1.0,0.0,1.0,168816.22,1.0
6804,15648933.0,K?,696.0,Germany,Male,38.0,3.0,84421.62,2.0,1.0,1.0,95921.25,0.0
6805,15635893.0,Ch'in,641.0,Germany,Female,37.0,2.0,122528.65,2.0,1.0,1.0,74425.41,0.0
6806,15672397.0,Yobachi,613.0,France,Male,35.0,9.0,0.0,1.0,0.0,1.0,173844.89,0.0
6807,15714485.0,Macdonald,705.0,France,Female,33.0,1.0,0.0,2.0,1.0,0.0,168544.61,0.0
6808,15576044.0,Ch'eng,745.0,France,Female,38.0,2.0,0.0,2.0,0.0,0.0,97908.01,0.0
6809,15634146.0,Ch'eng,679.0,France,Male,37.0,8.0,151394.68,1.0,1.0,1.0,83022.92,0.0
6810,15579166.0,Ndubueze,558.0,France,Female,55.0,4.0,0.0,1.0,1.0,0.0,150159.95,1.0
6811,15674720.0,Pisani,577.0,Germany,Male,31.0,2.0,141038.57,1.0,1.0,0.0,89801.9,0.0
6812,15769308.0,Chiemela,706.0,Spain,Male,30.0,5.0,113958.55,1.0,1.0,1.0,9241.83,0.0
6813,15694518.0,Tseng,721.0,Germany,Female,41.0,2.0,109196.66,2.0,1.0,0.0,155915.24,0.0
6814,15706223.0,Biryukov,571.0,France,Female,43.0,1.0,0.0,2.0,0.0,1.0,89520.75,0.0
6815,15648967.0,Uspensky,590.0,France,Male,24.0,8.0,105588.66,1.0,1.0,1.0,44904.26,0.0
6816,15785831.0,Mazzanti,617.0,Germany,Male,41.0,2.0,112230.38,1.0,1.0,1.0,102970.69,1.0
6817,15794875.0,Nweke,573.0,France,Female,31.0,1.0,163789.68,1.0,1.0,0.0,164977.22,0.0
6818,15683947.0,Chia,668.0,Germany,Male,38.0,4.0,100275.88,1.0,0.0,0.0,145562.4,0.0
6819,15790282.0,Niu,710.0,Germany,Male,49.0,5.0,131762.94,1.0,1.0,1.0,185599.71,1.0
6820,15806929.0,Onwughara,669.0,Germany,Female,45.0,7.0,131778.71,1.0,0.0,1.0,53794.67,0.0
6821,15724863.0,Chienezie,526.0,Spain,Female,24.0,2.0,0.0,2.0,1.0,0.0,150452.88,0.0
6822,15608968.0,Mazzanti,646.0,Spain,Female,35.0,1.0,130150.43,1.0,0.0,1.0,35673.43,0.0
6823,15778959.0,Onyinyechukwuka,730.0,Germany,Male,35.0,8.0,107571.61,1.0,0.0,0.0,140929.98,1.0
6824,15635244.0,Ch'ang,719.0,France,Female,27.0,8.0,0.0,2.0,1.0,0.0,147964.99,0.0
6825,15752626.0,Hsiao,680.0,Spain,Male,58.0,2.0,0.0,1.0,1.0,1.0,119747.08,0.0
6826,15603726.0,Chukwufumnanya,705.0,France,Female,38.0,8.0,0.0,2.0,1.0,1.0,173425.68,0.0
6827,15809847.0,Chukwualuka,704.0,Germany,Male,46.0,5.0,116466.45,1.0,1.0,0.0,175314.87,1.0
6828,15672640.0,Li,735.0,Germany,Male,33.0,0.0,125903.22,2.0,1.0,0.0,83058.14,0.0
6829,15791323.0,Uwaezuoke,663.0,Germany,Female,39.0,2.0,113882.31,1.0,1.0,1.0,72350.47,0.0
6830,15766272.0,Lo Duca,850.0,France,Female,43.0,5.0,0.0,1.0,0.0,1.0,109645.49,1.0
6831,15569222.0,Chiazagomekpere,595.0,Germany,Male,35.0,0.0,129674.89,1.0,1.0,0.0,52327.57,1.0
6832,15775662.0,Hs?eh,530.0,Spain,Male,33.0,4.0,0.0,1.0,1.0,0.0,166370.81,1.0
6833,15591711.0,Macadam,667.0,France,Female,56.0,8.0,0.0,4.0,1.0,0.0,94544.88,1.0
6834,15724443.0,K?,605.0,France,Female,37.0,3.0,0.0,2.0,0.0,0.0,49848.86,0.0
6835,15722692.0,De Luca,654.0,Spain,Female,32.0,3.0,0.0,2.0,1.0,1.0,134626.3,0.0
6836,15732430.0,Feng,590.0,France,Male,40.0,5.0,142550.25,2.0,1.0,1.0,134467.08,0.0
6837,15774586.0,T'ien,554.0,Spain,Male,25.0,9.0,0.0,2.0,1.0,0.0,182632.13,0.0
6838,15642394.0,Chuang,669.0,Spain,Male,53.0,1.0,0.0,1.0,0.0,1.0,157072.91,1.0
6839,15596136.0,Ejimofor,596.0,France,Male,40.0,2.0,123880.15,2.0,1.0,0.0,97640.2,0.0
6840,15771529.0,Chukwuemeka,591.0,France,Male,29.0,9.0,0.0,1.0,0.0,1.0,140135.27,0.0
6841,15762218.0,Lo Duca,850.0,France,Female,53.0,4.0,0.0,1.0,1.0,0.0,123846.07,1.0
6842,15735388.0,Hsiung,637.0,Germany,Male,46.0,8.0,99513.91,2.0,1.0,0.0,157937.35,1.0
6843,15792329.0,Yeh,554.0,Spain,Female,35.0,1.0,0.0,2.0,1.0,1.0,149912.28,0.0
6844,15807989.0,Chibuzo,639.0,France,Female,38.0,8.0,93656.95,1.0,0.0,1.0,138380.27,0.0
6845,15680597.0,Hsing,643.0,France,Female,32.0,2.0,97331.19,1.0,1.0,0.0,80190.36,0.0
6846,15793341.0,Chiang,638.0,Germany,Female,58.0,0.0,123971.51,1.0,1.0,1.0,137079.86,0.0
6847,15730590.0,Chibuzo,632.0,France,Male,39.0,3.0,0.0,2.0,1.0,1.0,116442.42,0.0
6848,15665460.0,Chukwuebuka,622.0,Spain,Male,46.0,9.0,0.0,1.0,1.0,0.0,27654.31,0.0
6849,15748595.0,Smith,535.0,France,Male,31.0,0.0,0.0,1.0,1.0,0.0,148564.76,0.0
6850,15790093.0,Y?an,605.0,France,Male,42.0,6.0,0.0,2.0,1.0,0.0,140130.22,0.0
6851,15650086.0,Ch'en,644.0,France,Male,29.0,7.0,0.0,2.0,1.0,1.0,52705.55,0.0
6852,15581323.0,Genovese,589.0,France,Female,35.0,2.0,0.0,2.0,1.0,1.0,199493.38,0.0
6853,15796413.0,Onwumelu,667.0,Spain,Male,28.0,9.0,0.0,2.0,1.0,0.0,149073.88,0.0
6854,15600379.0,Riggs,535.0,Germany,Male,51.0,1.0,133464.56,1.0,1.0,0.0,118059.19,1.0
6855,15733261.0,Onwuamaeze,619.0,France,Male,47.0,3.0,0.0,2.0,1.0,1.0,85787.31,0.0
6856,15775625.0,Yobachi,635.0,Germany,Female,41.0,6.0,133950.37,1.0,1.0,0.0,125877.22,1.0
6857,15702293.0,Uchenna,632.0,Spain,Male,56.0,2.0,127806.95,1.0,0.0,0.0,90865.73,1.0
6858,15785024.0,Toscani,597.0,Germany,Female,29.0,9.0,127637.92,1.0,1.0,0.0,38019.74,0.0
6859,15690796.0,Rizzo,656.0,France,Female,46.0,0.0,0.0,1.0,0.0,0.0,96833.0,1.0
6860,15662483.0,Chiu,683.0,Germany,Female,46.0,10.0,113348.5,1.0,1.0,0.0,169309.98,1.0
6861,15624993.0,Ikedinachukwu,597.0,France,Female,41.0,5.0,0.0,2.0,1.0,1.0,150694.59,0.0
6862,15663933.0,Lo Duca,678.0,France,Female,32.0,6.0,0.0,2.0,1.0,1.0,82796.29,0.0
6863,15780359.0,Milne,594.0,Germany,Male,38.0,5.0,116326.07,2.0,0.0,0.0,134878.19,0.0
6864,15665327.0,Onyemauchechukwu,628.0,France,Male,34.0,0.0,102785.16,1.0,1.0,1.0,74850.84,0.0
6865,15585748.0,Lucchesi,631.0,France,Female,39.0,9.0,0.0,2.0,0.0,0.0,93718.01,0.0
6866,15591550.0,Chia,603.0,Spain,Male,29.0,7.0,0.0,1.0,1.0,0.0,73371.65,0.0
6867,15765694.0,Onyinyechukwuka,683.0,France,Male,33.0,4.0,0.0,1.0,1.0,1.0,159823.16,0.0
6868,15663888.0,Yuriev,619.0,Spain,Female,42.0,5.0,0.0,2.0,1.0,1.0,97640.2,0.0
6869,15631685.0,Lo Duca,738.0,Germany,Male,43.0,2.0,74896.92,1.0,1.0,0.0,74048.1,1.0
6870,15725036.0,Palerma,712.0,Germany,Male,50.0,1.0,113034.31,1.0,1.0,0.0,187816.59,1.0
6871,15791842.0,Kao,641.0,France,Female,42.0,5.0,0.0,2.0,0.0,0.0,166442.33,0.0
6872,15669410.0,Ritchie,683.0,France,Male,39.0,3.0,0.0,2.0,1.0,1.0,97908.01,0.0
6873,15694851.0,Chukwuemeka,762.0,France,Male,50.0,7.0,0.0,1.0,1.0,0.0,111138.25,1.0
6874,15783589.0,Manna,687.0,Spain,Male,38.0,6.0,0.0,2.0,1.0,1.0,113950.51,0.0
6875,15694879.0,Chukwufumnanya,629.0,Germany,Male,46.0,9.0,140510.89,1.0,0.0,0.0,179908.71,1.0
6876,15703068.0,Onyemachukwu,538.0,France,Male,39.0,7.0,0.0,2.0,0.0,0.0,174096.39,0.0
6877,15716236.0,Milne,678.0,France,Female,34.0,1.0,0.0,1.0,1.0,1.0,163746.09,0.0
6878,15757559.0,Teng,699.0,France,Male,25.0,4.0,89968.69,1.0,1.0,1.0,71420.16,0.0
6879,15769980.0,Onyekaozulu,585.0,France,Male,35.0,4.0,0.0,2.0,1.0,0.0,157564.75,0.0
6880,15783026.0,Ts'ui,717.0,France,Female,37.0,6.0,0.0,2.0,1.0,0.0,158918.04,0.0
6881,15674573.0,Sagese,485.0,France,Female,33.0,9.0,0.0,1.0,1.0,1.0,133535.29,0.0
6882,15751208.0,K?,687.0,France,Male,30.0,6.0,0.0,2.0,1.0,1.0,107961.11,0.0
6883,15793726.0,Yefremova,748.0,France,Female,52.0,6.0,0.0,2.0,1.0,1.0,146511.2,0.0
6884,15636395.0,Onwuamaeze,627.0,France,Male,33.0,10.0,0.0,2.0,0.0,0.0,17095.49,0.0
6885,15624347.0,Longo,768.0,Spain,Male,36.0,1.0,0.0,2.0,1.0,0.0,94775.54,0.0
6886,15673995.0,Onyekachi,707.0,France,Male,60.0,8.0,0.0,2.0,1.0,1.0,90212.38,0.0
6887,15639882.0,T'ao,583.0,Spain,Female,33.0,2.0,0.0,2.0,0.0,0.0,74838.64,0.0
6888,15692406.0,Maclean,716.0,Germany,Female,28.0,5.0,82596.8,2.0,1.0,0.0,91482.7,0.0
6889,15710390.0,Ts'ai,730.0,France,Female,44.0,7.0,0.0,3.0,1.0,0.0,167033.83,1.0
6890,15757867.0,Y?,751.0,France,Male,38.0,2.0,0.0,2.0,1.0,1.0,85421.48,0.0
6891,15772363.0,Nnanna,663.0,Germany,Male,37.0,6.0,125512.98,1.0,1.0,0.0,90860.97,1.0
6892,15598883.0,Milano,616.0,France,Female,56.0,1.0,0.0,1.0,0.0,1.0,166698.18,1.0
6893,15571917.0,Chukwujamuike,705.0,Germany,Female,32.0,3.0,121389.78,1.0,1.0,1.0,132801.57,0.0
6894,15701555.0,Cattaneo,726.0,Spain,Male,54.0,3.0,0.0,1.0,0.0,0.0,153727.32,1.0
6895,15681554.0,Ugorji,793.0,France,Female,21.0,2.0,0.0,2.0,1.0,1.0,141446.01,0.0
6896,15631838.0,Pagnotto,581.0,France,Female,37.0,10.0,113635.18,1.0,1.0,0.0,73464.88,0.0
6897,15746553.0,Zuyeva,641.0,France,Female,35.0,2.0,0.0,1.0,1.0,1.0,173599.38,0.0
6898,15637522.0,H?,682.0,France,Male,30.0,2.0,0.0,2.0,1.0,1.0,57553.98,0.0
6899,15579781.0,Ch'ien,645.0,France,Female,30.0,0.0,139914.5,3.0,1.0,0.0,74898.8,1.0
6900,15670646.0,Y?an,556.0,France,Male,35.0,6.0,148666.99,1.0,0.0,0.0,151314.98,0.0
6901,15802809.0,Nnaife,678.0,France,Male,39.0,1.0,0.0,1.0,1.0,1.0,66580.13,0.0
6902,15811613.0,Ts'ui,754.0,France,Male,31.0,4.0,0.0,2.0,1.0,0.0,125877.22,0.0
6903,15673693.0,P'eng,619.0,France,Male,28.0,2.0,0.0,2.0,0.0,1.0,113048.79,0.0
6904,15757981.0,Obiajulu,749.0,France,Female,45.0,5.0,164870.81,1.0,1.0,0.0,131919.48,1.0
6905,15673591.0,Okagbue,687.0,France,Female,30.0,6.0,0.0,2.0,1.0,1.0,108008.65,0.0
6906,15800856.0,Nwankwo,743.0,Spain,Female,41.0,1.0,0.0,2.0,0.0,1.0,157527.6,0.0
6907,15759537.0,Maclean,567.0,Spain,Male,38.0,9.0,0.0,2.0,1.0,0.0,123870.07,0.0
6908,15658813.0,Pagnotto,611.0,France,Male,34.0,4.0,87739.08,1.0,0.0,1.0,92541.14,0.0
6909,15688865.0,Chuang,602.0,Spain,Female,35.0,5.0,0.0,2.0,1.0,1.0,173870.39,0.0
6910,15731751.0,Uspensky,579.0,Germany,Male,33.0,7.0,107136.6,2.0,0.0,1.0,142903.44,0.0
6911,15791304.0,Chibugo,679.0,France,Male,35.0,10.0,96997.09,1.0,1.0,0.0,179634.69,0.0
6912,15737542.0,Chuang,577.0,Spain,Female,36.0,8.0,124053.03,1.0,0.0,1.0,91903.9,1.0
6913,15763414.0,Olisaemeka,684.0,Germany,Male,42.0,0.0,149961.99,2.0,1.0,1.0,93777.81,0.0
6914,15694518.0,Okeke,807.0,France,Female,36.0,6.0,136576.02,1.0,1.0,0.0,64448.36,0.0
6915,15777893.0,K'ung,753.0,Germany,Female,40.0,9.0,97764.41,2.0,1.0,0.0,149384.43,0.0
6916,15729083.0,Chinweuba,659.0,Spain,Female,40.0,1.0,0.0,2.0,1.0,0.0,113428.77,0.0
6917,15574584.0,Hsueh,662.0,France,Female,44.0,5.0,0.0,3.0,1.0,0.0,96670.2,1.0
6918,15781574.0,Ngozichukwuka,697.0,France,Female,37.0,2.0,121854.45,1.0,1.0,0.0,102083.78,0.0
6919,15662291.0,Chukwuhaenye,707.0,France,Female,53.0,8.0,0.0,1.0,1.0,0.0,181794.86,1.0
6920,15626900.0,Tsao,633.0,France,Male,41.0,10.0,0.0,2.0,1.0,1.0,162599.51,0.0
6921,15765322.0,Onio,719.0,France,Male,36.0,5.0,0.0,1.0,0.0,0.0,85421.48,0.0
6922,15619360.0,Rizzo,581.0,Germany,Male,32.0,4.0,129855.32,2.0,1.0,1.0,176984.34,0.0
6923,15662521.0,Genovese,611.0,France,Male,29.0,4.0,128743.8,1.0,1.0,0.0,124045.65,0.0
6924,15776629.0,Zikoranachidimma,745.0,France,Male,31.0,9.0,0.0,2.0,0.0,1.0,90876.95,0.0
6925,15603926.0,Chiang,663.0,Germany,Female,45.0,9.0,133656.95,1.0,1.0,0.0,61937.6,1.0
6926,15696812.0,Trevisani,683.0,Germany,Female,30.0,3.0,107960.46,2.0,1.0,1.0,144290.97,0.0
6927,15777893.0,K'ung,551.0,France,Female,36.0,9.0,0.0,2.0,1.0,0.0,124532.9,0.0
6928,15726250.0,Lucchese,850.0,France,Male,36.0,4.0,0.0,2.0,1.0,0.0,95941.55,0.0
6929,15803365.0,Nwachukwu,637.0,France,Male,34.0,4.0,0.0,2.0,1.0,1.0,181208.47,0.0
6930,15779744.0,Uspensky,703.0,France,Female,38.0,0.0,0.0,3.0,1.0,0.0,97939.3,1.0
6931,15629985.0,Yefremova,732.0,Spain,Female,25.0,5.0,0.0,1.0,1.0,0.0,172668.39,1.0
6932,15589230.0,Ch'in,592.0,France,Female,35.0,9.0,0.0,2.0,0.0,1.0,62733.05,0.0
6933,15690546.0,DeRose,602.0,Spain,Female,56.0,6.0,0.0,1.0,1.0,0.0,85523.24,1.0
6934,15583073.0,DeRose,622.0,France,Male,51.0,6.0,0.0,2.0,1.0,1.0,82422.91,0.0
6935,15636024.0,Chin,683.0,Spain,Male,37.0,2.0,0.0,2.0,1.0,0.0,73564.44,0.0
6936,15726403.0,Wright,538.0,France,Female,42.0,5.0,0.0,2.0,1.0,1.0,170829.87,1.0
6937,15624391.0,Chiawuotu,574.0,France,Female,22.0,2.0,0.0,2.0,1.0,0.0,172490.78,0.0
6938,15683544.0,Lo Duca,754.0,Spain,Female,37.0,3.0,0.0,2.0,1.0,0.0,168460.12,0.0
6939,15695097.0,Laidley,680.0,France,Female,41.0,2.0,0.0,2.0,1.0,1.0,89939.4,0.0
6940,15663933.0,P'an,671.0,Spain,Male,38.0,5.0,0.0,2.0,1.0,1.0,168816.23,0.0
6941,15804081.0,Ts'ui,535.0,France,Female,51.0,9.0,0.0,2.0,1.0,1.0,16081.62,0.0
6942,15654574.0,Chiekwugo,616.0,France,Female,38.0,4.0,0.0,2.0,1.0,1.0,87071.18,0.0
6943,15647546.0,Chibugo,584.0,France,Male,38.0,10.0,0.0,2.0,1.0,1.0,116977.89,0.0
6944,15772618.0,Genovese,590.0,France,Male,25.0,8.0,0.0,1.0,0.0,1.0,62830.97,0.0
6945,15571843.0,Hargreaves,662.0,France,Female,41.0,0.0,0.0,2.0,1.0,0.0,134878.34,0.0
6946,15705085.0,K?,714.0,Spain,Female,38.0,4.0,0.0,2.0,1.0,1.0,154486.01,0.0
6947,15652999.0,Smith,703.0,France,Male,47.0,6.0,148843.56,1.0,1.0,1.0,59981.62,1.0
6948,15716082.0,McLean,714.0,France,Female,43.0,7.0,0.0,3.0,0.0,1.0,183983.82,1.0
6949,15567893.0,Ewing,711.0,France,Female,27.0,4.0,0.0,2.0,1.0,0.0,179267.94,0.0
6950,15772030.0,Mazzanti,599.0,France,Male,40.0,8.0,0.0,2.0,1.0,1.0,81861.1,0.0
6951,15774536.0,Ch'ang,567.0,Germany,Female,36.0,3.0,120787.18,2.0,0.0,1.0,89822.48,1.0
6952,15573319.0,Ts'ai,683.0,Spain,Male,34.0,10.0,0.0,2.0,0.0,0.0,121528.5,0.0
6953,15624374.0,H?,567.0,France,Female,35.0,7.0,0.0,2.0,0.0,1.0,50404.72,0.0
6954,15711251.0,Chiu,715.0,France,Male,36.0,3.0,0.0,2.0,1.0,0.0,72927.96,0.0
6955,15588080.0,K'ung,516.0,France,Female,45.0,2.0,0.0,2.0,1.0,1.0,141558.04,0.0
6956,15808849.0,Chidiegwu,727.0,Germany,Male,48.0,9.0,153697.93,2.0,1.0,0.0,170821.43,0.0
6957,15671590.0,T'ien,738.0,Germany,Male,28.0,5.0,102290.06,2.0,0.0,1.0,85424.41,0.0
6958,15593622.0,Ch'ang,568.0,Germany,Male,42.0,4.0,85859.76,2.0,1.0,0.0,98320.27,0.0
6959,15792679.0,Shih,591.0,Germany,Male,30.0,4.0,76798.92,2.0,1.0,1.0,28204.98,0.0
6960,15571917.0,O'Brien,567.0,France,Male,36.0,5.0,0.0,2.0,1.0,1.0,84870.23,0.0
6961,15568238.0,Nwebube,757.0,France,Female,35.0,1.0,104339.11,1.0,1.0,0.0,167984.72,1.0
6962,15600651.0,Tsai,607.0,Spain,Female,40.0,6.0,0.0,1.0,1.0,1.0,105425.66,1.0
6963,15707025.0,Chidimma,613.0,Spain,Male,36.0,4.0,0.0,2.0,0.0,1.0,59864.96,0.0
6964,15705707.0,Ch'in,641.0,Spain,Female,59.0,1.0,0.0,1.0,1.0,0.0,163550.58,1.0
6965,15674765.0,Cremonesi,593.0,France,Female,29.0,9.0,117094.02,1.0,1.0,0.0,169291.7,0.0
6966,15653547.0,Smith,577.0,France,Female,36.0,2.0,0.0,2.0,1.0,0.0,166475.44,0.0
